id,entry_date,platform,chart,track_title,artist,rank,did,drive_link,sort_order,created_at
12776,2026-06-16,Apple,Apple Music - Top Dance Songs,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,1,,,,2026-08-14T03:58:32.127798+00:00
12779,2026-06-16,Apple,Apple Music - Top Dance Songs,"Có Công Mài ""Sắc"" (Drill Mix)",Ngô Lan Hương,50,,,,2026-08-14T03:58:32.127798+00:00
12778,2026-06-16,Apple,Apple Music - Top Dance Songs,"Có Công Mài ""Sắc"" (Remix)",Ngô Lan Hương,30,,,,2026-08-14T03:58:32.127798+00:00
12782,2026-06-16,Apple,Apple Music - Top Dance Songs,My Everything (2018),Tiên Tiên,122,,,,2026-08-14T03:58:32.127798+00:00
12784,2026-06-16,Apple,Apple Music - Top Dance Songs,Người Đã Yêu Ai (Remix),Lương Gia Hùng & Châu Khải Phong,177,,,,2026-08-14T03:58:32.127798+00:00
12781,2026-06-16,Apple,Apple Music - Top Dance Songs,Qua Ngày Mai,Tiên Tiên,84,,,,2026-08-14T03:58:32.127798+00:00
12777,2026-06-16,Apple,Apple Music - Top Dance Songs,Sau Này Em Cưới Ai Rồi (Ness Remix),Ness Remix feat. Kiều Chi,16,,,,2026-08-14T03:58:32.127798+00:00
12780,2026-06-16,Apple,Apple Music - Top Dance Songs,Vở Kịch Của Em (Ducth Remix),Ducth Music & Thiện ND,75,,,,2026-08-14T03:58:32.127798+00:00
12773,2026-06-16,Apple,Apple Music - Top POP Songs,Hôn Lễ Của Em,Trọng Nhân & Tiểu Mỹ,166,,,,2026-08-14T03:58:32.127798+00:00
12758,2026-06-16,Apple,Apple Playlist | Vietnam Ơi,Biệt Khúc,Tùng,6,,,,2026-08-14T03:58:32.127798+00:00
12763,2026-06-16,Apple,Apple Playlist | Vietnam Ơi,CHUỒN CHUỒN (bay thấp),Tùng,114,,,,2026-08-14T03:58:32.127798+00:00
12759,2026-06-16,Apple,Apple Playlist | Vietnam Ơi,Nụ cười của một người lạ,TRANG,20,,,,2026-08-14T03:58:32.127798+00:00
12760,2026-06-16,Apple,Apple Playlist | Vietnam Ơi,nếu anh không yêu em...DNKYE,Đồng Lan & VSTRA,29,,,,2026-08-14T03:58:32.127798+00:00
12762,2026-06-16,Apple,Apple Playlist | Vietnam Ơi,Điều Cần Thiết Khi Sáng Lên,Meyi,63,,,,2026-08-14T03:58:32.127798+00:00
12765,2026-06-16,Apple,Apple Playlist | Vietnam Ơi,Đậu Thần,Dreamwork,147,,,,2026-08-14T03:58:32.127798+00:00
12764,2026-06-16,Apple,Apple Playlist | Vietnam Ơi,ĐẶT TRÁI TIM LÊN BÀN,Tùng,143,,,,2026-08-14T03:58:32.127798+00:00
12761,2026-06-16,Apple,Apple Playlist | Vietnam Ơi,Ở nơi bồ câu và quạ sống chung,Dreamwork,41,,,,2026-08-14T03:58:32.127798+00:00
12731,2026-06-16,Zing,BXH NHẠC MỚI,5 Sao,Jombie,53,,,,2026-08-14T03:58:32.127798+00:00
12727,2026-06-16,Zing,BXH NHẠC MỚI,Anh 2,Jombie,45,,,,2026-08-14T03:58:32.127798+00:00
12723,2026-06-16,Zing,BXH NHẠC MỚI,"Anh Nợ Em (Original Soundtrack From ""Ốc Mượn Hồn"")",Lâm Bảo Ngọc & Nguyen Van Chung,24,,,,2026-08-14T03:58:32.127798+00:00
12719,2026-06-16,Zing,BXH NHẠC MỚI,Bây Giờ Tháng Mấy x Lệ Đá,Thiên Minh,11,,,,2026-08-14T03:58:32.127798+00:00
12722,2026-06-16,Zing,BXH NHẠC MỚI,Chuyện Của Nó,Jombie,19,,,,2026-08-14T03:58:32.127798+00:00
12738,2026-06-16,Zing,BXH NHẠC MỚI,Chúc Phúc Cho Em,Minh Vương M4U & H2O Music,100,,,,2026-08-14T03:58:32.127798+00:00
12718,2026-06-16,Zing,BXH NHẠC MỚI,Chế Độ Cũ,Jombie,10,,,,2026-08-14T03:58:32.127798+00:00
12733,2026-06-16,Zing,BXH NHẠC MỚI,Chống Quỷ,Jombie feat. Anh Rồng,55,,,,2026-08-14T03:58:32.127798+00:00
12721,2026-06-16,Zing,BXH NHẠC MỚI,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,16,,,,2026-08-14T03:58:32.127798+00:00
12720,2026-06-16,Zing,BXH NHẠC MỚI,Em Vá Đời Anh,Đặng Thiên Chí,13,,,,2026-08-14T03:58:32.127798+00:00
12735,2026-06-16,Zing,BXH NHẠC MỚI,Em Vá Đời Anh (WM Remix),"Đặng Thiên Chí, WM",82,,,,2026-08-14T03:58:32.127798+00:00
12728,2026-06-16,Zing,BXH NHẠC MỚI,Hơn 30 Rồi,Jombie feat. Bean,46,,,,2026-08-14T03:58:32.127798+00:00
12729,2026-06-16,Zing,BXH NHẠC MỚI,Hết Số,Jombie,49,,,,2026-08-14T03:58:32.127798+00:00
12725,2026-06-16,Zing,BXH NHẠC MỚI,Lễ Tân Hôn,Võ Lê Mi,40,,,,2026-08-14T03:58:32.127798+00:00
12724,2026-06-16,Zing,BXH NHẠC MỚI,Mối Quan Hệ Vụng Về,"Lý Tuấn Kiệt, Lê Thu Thảo, HTM",36,,,,2026-08-14T03:58:32.127798+00:00
12737,2026-06-16,Zing,BXH NHẠC MỚI,Mối Tình Bất Hạnh,Đặng Khánh,92,,,,2026-08-14T03:58:32.127798+00:00
12734,2026-06-16,Zing,BXH NHẠC MỚI,Một Người Như Ý,Gold MK,74,,,,2026-08-14T03:58:32.127798+00:00
12730,2026-06-16,Zing,BXH NHẠC MỚI,Ngàn Con Sóng,Jombie feat. EOAYCI,51,,,,2026-08-14T03:58:32.127798+00:00
12736,2026-06-16,Zing,BXH NHẠC MỚI,Nhắm Mắt Thấy Mùa Hè Đẹp Nhất,"Thiên Minh, Nguyên Hà",86,,,,2026-08-14T03:58:32.127798+00:00
12726,2026-06-16,Zing,BXH NHẠC MỚI,Níu Kéo Để Được Gì,Akira Phan,41,,,,2026-08-14T03:58:32.127798+00:00
12732,2026-06-16,Zing,BXH NHẠC MỚI,Phi Vụ,Jombie feat. Sakhar & SinKra,54,,,,2026-08-14T03:58:32.127798+00:00
12717,2026-06-16,Zing,BXH NHẠC MỚI,Thiệp Hồng Chung Tên,Út Nhị Mino feat. Hào JK,8,,,,2026-08-14T03:58:32.127798+00:00
12742,2026-06-16,Spotify,DAILY TOP SONG,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,73,,,,2026-08-14T03:58:32.127798+00:00
12743,2026-06-16,Spotify,DAILY TOP SONG,Sau Này Em Cưới Ai Rồi (Zeko Remix),Kiều Chi & Zeko Remix,165,,,,2026-08-14T03:58:32.127798+00:00
12813,2026-06-16,Instagram,INSTAGRAM| TRENDING AUDIO,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,7,,,,2026-08-14T03:58:32.127798+00:00
12749,2026-06-16,Spotify,LOCAL PULSE - HANOI,Biệt Khúc,Tùng,99,,,,2026-08-14T03:58:32.127798+00:00
12747,2026-06-16,Spotify,LOCAL PULSE - HANOI,"Có Công Mài ""Sắc""",Ngô Lan Hương,49,,,,2026-08-14T03:58:32.127798+00:00
12745,2026-06-16,Spotify,LOCAL PULSE - HANOI,"Có Công Mài ""Sắc"" (Drill Mix)",Hades & Ngô Lan Hương,21,,,,2026-08-14T03:58:32.127798+00:00
12746,2026-06-16,Spotify,LOCAL PULSE - HANOI,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",37,,,,2026-08-14T03:58:32.127798+00:00
12744,2026-06-16,Spotify,LOCAL PULSE - HANOI,Sau Này Em Cưới Ai Rồi (Zeko Remix),Kiều Chi & Zeko Remix,4,,,,2026-08-14T03:58:32.127798+00:00
12748,2026-06-16,Spotify,LOCAL PULSE - HANOI,Vô Giá,Minh Vương M4U & H2O Music,65,,,,2026-08-14T03:58:32.127798+00:00
12754,2026-06-16,Spotify,LOCAL PULSE - HOCHIMINH CITY,"Anh Nợ Em (Original Soundtrack From ""Ốc Mượn Hồn"")",Lâm Bảo Ngọc & Nguyen Van Chung,91,,,,2026-08-14T03:58:32.127798+00:00
12751,2026-06-16,Spotify,LOCAL PULSE - HOCHIMINH CITY,Biệt Khúc,Tùng,31,,,,2026-08-14T03:58:32.127798+00:00
12753,2026-06-16,Spotify,LOCAL PULSE - HOCHIMINH CITY,"Có Công Mài ""Sắc""",Ngô Lan Hương,70,,,,2026-08-14T03:58:32.127798+00:00
12752,2026-06-16,Spotify,LOCAL PULSE - HOCHIMINH CITY,"Có Công Mài ""Sắc"" (Drill Mix)",Hades & Ngô Lan Hương,48,,,,2026-08-14T03:58:32.127798+00:00
12755,2026-06-16,Spotify,LOCAL PULSE - HOCHIMINH CITY,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",95,,,,2026-08-14T03:58:32.127798+00:00
12750,2026-06-16,Spotify,LOCAL PULSE - HOCHIMINH CITY,Sau Này Em Cưới Ai Rồi (Zeko Remix),Kiều Chi & Zeko Remix,15,,,,2026-08-14T03:58:32.127798+00:00
12756,2026-06-16,Spotify,LOCAL PULSE - HOCHIMINH CITY,Vô Giá,Minh Vương M4U & H2O Music,96,,,,2026-08-14T03:58:32.127798+00:00
12808,2026-06-16,Youtube,Shazam Top Songs,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,26,,,,2026-08-14T03:58:32.127798+00:00
12810,2026-06-16,Youtube,Shazam Top Songs,"Có công mài ""Sắc"" (Remix)",Ngô Lan Hương,69,,,,2026-08-14T03:58:32.127798+00:00
12812,2026-06-16,Youtube,Shazam Top Songs,Sau Này Em Cưới Ai Rồi (Ness Remix),Kiều Chi & Ness Remix,198,,,,2026-08-14T03:58:32.127798+00:00
12809,2026-06-16,Youtube,Shazam Top Songs,Sau Này Em Cưới Ai Rồi (Zeko Remix),Kiều Chi & Zeko Remix,30,,,,2026-08-14T03:58:32.127798+00:00
12811,2026-06-16,Youtube,Shazam Top Songs,Vô Giá,Minh Vương M4U & H2O Music,136,,,,2026-08-14T03:58:32.127798+00:00
12757,2026-06-16,Spotify,Spotify Playlist | Fresh Find Vietnam,Ở nơi bồ câu và quạ sống chung,Dreamwork,15,,,,2026-08-14T03:58:32.127798+00:00
12787,2026-06-16,Tiktok,TIKTOK HOT,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,6,,,,2026-08-14T03:58:32.127798+00:00
12786,2026-06-16,Tiktok,TIKTOK HOT,"Có công mài ""Sắc""",Ngô Lan Hương,5,,,,2026-08-14T03:58:32.127798+00:00
12739,2026-06-16,Spotify,WEEKLY TOP ALBUM,Chỉ Có Thể Là Anh,TRANG,168,,,,2026-08-14T03:58:32.127798+00:00
12740,2026-06-16,Spotify,WEEKLY TOP SONG,"Có Công Mài ""Sắc""",Ngô Lan Hương,172,,,,2026-08-14T03:58:32.127798+00:00
12741,2026-06-16,Spotify,WEEKLY TOP SONG,Sau Này Em Cưới Ai Rồi (Zeko Remix),Kiều Chi & Zeko Remix,182,,,,2026-08-14T03:58:32.127798+00:00
12799,2026-06-16,Youtube,YOUTUBE CHARTS | TOP SONGS DAILY,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,28,,,,2026-08-14T03:58:32.127798+00:00
12798,2026-06-16,Youtube,YOUTUBE CHARTS | TOP SONGS DAILY,"Có công mài ""Sắc""",Ngô Lan Hương,26,,,,2026-08-14T03:58:32.127798+00:00
12801,2026-06-16,Youtube,YOUTUBE CHARTS | TOP SONGS DAILY,Hôn Lễ Của Em,Trọng Nhân & Tiểu Mỹ,82,,,,2026-08-14T03:58:32.127798+00:00
12797,2026-06-16,Youtube,YOUTUBE CHARTS | TOP SONGS DAILY,Sau Này Em Cưới Ai Rồi (Ness Remix),Ness Remix feat. Kiều Chi,7,,,,2026-08-14T03:58:32.127798+00:00
12800,2026-06-16,Youtube,YOUTUBE CHARTS | TOP SONGS DAILY,Thiệp Hồng Chung Tên,Út Nhị Mino ft. Hào JK,36,,,,2026-08-14T03:58:32.127798+00:00
12806,2026-06-16,Youtube,YOUTUBE CHARTS | Vietnam Trending Music,"Anh Nợ Em (Original Soundtrack From ""Ốc Mượn Hồn"")",Lâm Bảo Ngọc & Nguyen Van Chung,85,,,,2026-08-14T03:58:32.127798+00:00
12803,2026-06-16,Youtube,YOUTUBE CHARTS | Vietnam Trending Music,"Có công mài ""Sắc""",Ngô Lan Hương,34,,,,2026-08-14T03:58:32.127798+00:00
12807,2026-06-16,Youtube,YOUTUBE CHARTS | Vietnam Trending Music,Hôn Lễ Của Em,Trọng Nhân & Tiểu Mỹ,87,,,,2026-08-14T03:58:32.127798+00:00
12805,2026-06-16,Youtube,YOUTUBE CHARTS | Vietnam Trending Music,Muốn Cua Anh Làm Bồ,Dương Ái Vy,42,,,,2026-08-14T03:58:32.127798+00:00
12804,2026-06-16,Youtube,YOUTUBE CHARTS | Vietnam Trending Music,Nổi Gió Lên,Phan Như Thuỳ,35,,,,2026-08-14T03:58:32.127798+00:00
12802,2026-06-16,Youtube,YOUTUBE CHARTS | Vietnam Trending Music,Sau Này Em Cưới Ai Rồi (Ness Remix),Ness Remix feat. Kiều Chi,7,,,,2026-08-14T03:58:32.127798+00:00
12795,2026-06-16,Youtube,YOUTUBE MUSIC CHART | TOP ARTIST WEEKLY,"Anh Nợ Em (Original Soundtrack From ""Ốc Mượn Hồn"")",Lâm Bảo Ngọc & Nguyen Van Chung,27,,,,2026-08-14T03:58:32.127798+00:00
12793,2026-06-16,Youtube,YOUTUBE MUSIC CHART | TOP ARTIST WEEKLY,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,5,,,,2026-08-14T03:58:32.127798+00:00
12794,2026-06-16,Youtube,YOUTUBE MUSIC CHART | TOP ARTIST WEEKLY,Sau Này Em Cưới Ai Rồi (Ness Remix),Ness Remix feat. Kiều Chi,14,,,,2026-08-14T03:58:32.127798+00:00
12796,2026-06-16,Youtube,YOUTUBE MUSIC CHART | TOP ARTIST WEEKLY,Thiệp Hồng Chung Tên,Út Nhị Mino ft. Hào JK,29,,,,2026-08-14T03:58:32.127798+00:00
12792,2026-06-16,Youtube,YOUTUBE MUSIC CHART | TOP SONGS WEEKLY,"Anh Nợ Em (Original Soundtrack From ""Ốc Mượn Hồn"")",Lâm Bảo Ngọc & Nguyen Van Chung,179,,,,2026-08-14T03:58:32.127798+00:00
12791,2026-06-16,Youtube,YOUTUBE MUSIC CHART | TOP SONGS WEEKLY,Biệt Khúc,Tùng,169,,,,2026-08-14T03:58:32.127798+00:00
12789,2026-06-16,Youtube,YOUTUBE MUSIC CHART | TOP SONGS WEEKLY,Chế Độ Cũ,Jombie,45,,,,2026-08-14T03:58:32.127798+00:00
12788,2026-06-16,Youtube,YOUTUBE MUSIC CHART | TOP SONGS WEEKLY,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,8,,,,2026-08-14T03:58:32.127798+00:00
12790,2026-06-16,Youtube,YOUTUBE MUSIC CHART | TOP SONGS WEEKLY,Thiệp Hồng Chung Tên,Út Nhị Mino ft. Hào JK,47,,,,2026-08-14T03:58:32.127798+00:00
12711,2026-06-16,Zing,ZingCharts,"Anh Nợ Em (Original Soundtrack From ""Ốc Mượn Hồn"")",Lâm Bảo Ngọc & Nguyen Van Chung,26,,,,2026-08-14T03:58:32.127798+00:00
12715,2026-06-16,Zing,ZingCharts,Anh Thua Anh Ta,Gia Huy Singer,70,,,,2026-08-14T03:58:32.127798+00:00
12716,2026-06-16,Zing,ZingCharts,"Có Công Mài ""Sắc""",Ngô Lan Hương,75,,,,2026-08-14T03:58:32.127798+00:00
12712,2026-06-16,Zing,ZingCharts,"Có Công Mài ""Sắc"" (Remix)",Ngô Lan Hương,47,,,,2026-08-14T03:58:32.127798+00:00
12708,2026-06-16,Zing,ZingCharts,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",2,,,,2026-08-14T03:58:32.127798+00:00
12713,2026-06-16,Zing,ZingCharts,Nếu Cả Đời Này Không Rực Rỡ,Trọng Nhân & Tiểu Mỹ,52,,,,2026-08-14T03:58:32.127798+00:00
12710,2026-06-16,Zing,ZingCharts,Thiệp Hồng Sai Tên,Nguyễn Thành Đạt,15,,,,2026-08-14T03:58:32.127798+00:00
12714,2026-06-16,Zing,ZingCharts,Thiệp Hồng Sai Tên,Tiểu Nam,53,,,,2026-08-14T03:58:32.127798+00:00
12709,2026-06-16,Zing,ZingCharts,Vô Giá,Minh Vương M4U & H2O Music,4,,,,2026-08-14T03:58:32.127798+00:00
12878,2026-06-17,Apple,APPLE MUSIC - Top ALTERNATIVE Albums,TIỆC TÙNG TOUR: THE LIVE CONCERT ALBUM,Tùng,47,,,,2026-08-14T03:58:32.127798+00:00
12877,2026-06-17,Apple,APPLE MUSIC - Top DANCE Albums,CHILL with me,Tiên Tiên,29,,,,2026-08-14T03:58:32.127798+00:00
12874,2026-06-17,Apple,APPLE MUSIC CHART - Top ALBUMs Vietnam,Trong,TRANG,160,,,,2026-08-14T03:58:32.127798+00:00
12873,2026-06-17,Apple,APPLE MUSIC CHART - Top ALBUMs Vietnam,ĐỂ LEO MỘT NGỌN NÚI,Tùng,98,,,,2026-08-14T03:58:32.127798+00:00
12876,2026-06-17,Apple,APPLE MUSIC CHART - Top POP Album,Chỉ Có Thể Là Anh,TRANG,133,,,,2026-08-14T03:58:32.127798+00:00
12875,2026-06-17,Apple,APPLE MUSIC CHART - Top POP Album,Trong,TRANG,105,,,,2026-08-14T03:58:32.127798+00:00
12879,2026-06-17,Apple,APPLE MUSIC | Top Songs Vietnam,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,161,,,,2026-08-14T03:58:32.127798+00:00
12882,2026-06-17,Apple,Apple Music - Top Alternative Songs,Xa (Chờ Đến Mùa Gió),Tùng,110,,,,2026-08-14T03:58:32.127798+00:00
12881,2026-06-17,Apple,Apple Music - Top Alternative Songs,Đủ Nắng Hoa Sẽ Nở,Văn Mai Hương & (S)TRONG & Phùng Khánh Linh,89,,,,2026-08-14T03:58:32.127798+00:00
12889,2026-06-17,Apple,Apple Music - Top Dance Songs,Anh Vui (Ducth & Thanh Huyy Remix),Ducth Music,133,,,,2026-08-14T03:58:32.127798+00:00
12883,2026-06-17,Apple,Apple Music - Top Dance Songs,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,1,,,,2026-08-14T03:58:32.127798+00:00
12886,2026-06-17,Apple,Apple Music - Top Dance Songs,"Có Công Mài ""Sắc"" (Drill Mix)",Ngô Lan Hương,50,,,,2026-08-14T03:58:32.127798+00:00
12885,2026-06-17,Apple,Apple Music - Top Dance Songs,"Có Công Mài ""Sắc"" (Remix)",Ngô Lan Hương,25,,,,2026-08-14T03:58:32.127798+00:00
12890,2026-06-17,Apple,Apple Music - Top Dance Songs,My Everything (2018),Tiên Tiên,137,,,,2026-08-14T03:58:32.127798+00:00
12891,2026-06-17,Apple,Apple Music - Top Dance Songs,Người Đã Yêu Ai (Remix),Lương Gia Hùng & Châu Khải Phong,194,,,,2026-08-14T03:58:32.127798+00:00
12887,2026-06-17,Apple,Apple Music - Top Dance Songs,Qua Ngày Mai,Tiên Tiên,71,,,,2026-08-14T03:58:32.127798+00:00
12884,2026-06-17,Apple,Apple Music - Top Dance Songs,Sau Này Em Cưới Ai Rồi (Ness Remix),Ness Remix feat. Kiều Chi,14,,,,2026-08-14T03:58:32.127798+00:00
12888,2026-06-17,Apple,Apple Music - Top Dance Songs,Vở Kịch Của Em (Ducth Remix),Ducth Music & Thiện ND,80,,,,2026-08-14T03:58:32.127798+00:00
12880,2026-06-17,Apple,Apple Music - Top POP Songs,Hôn Lễ Của Em,Trọng Nhân & Tiểu Mỹ,168,,,,2026-08-14T03:58:32.127798+00:00
12865,2026-06-17,Apple,Apple Playlist | Vietnam Ơi,Biệt Khúc,Tùng,6,,,,2026-08-14T03:58:32.127798+00:00
12870,2026-06-17,Apple,Apple Playlist | Vietnam Ơi,CHUỒN CHUỒN (bay thấp),Tùng,114,,,,2026-08-14T03:58:32.127798+00:00
12866,2026-06-17,Apple,Apple Playlist | Vietnam Ơi,Nụ cười của một người lạ,TRANG,20,,,,2026-08-14T03:58:32.127798+00:00
12867,2026-06-17,Apple,Apple Playlist | Vietnam Ơi,nếu anh không yêu em...DNKYE,Đồng Lan & VSTRA,29,,,,2026-08-14T03:58:32.127798+00:00
12869,2026-06-17,Apple,Apple Playlist | Vietnam Ơi,Điều Cần Thiết Khi Sáng Lên,Meyi,63,,,,2026-08-14T03:58:32.127798+00:00
12872,2026-06-17,Apple,Apple Playlist | Vietnam Ơi,Đậu Thần,Dreamwork,147,,,,2026-08-14T03:58:32.127798+00:00
12871,2026-06-17,Apple,Apple Playlist | Vietnam Ơi,ĐẶT TRÁI TIM LÊN BÀN,Tùng,143,,,,2026-08-14T03:58:32.127798+00:00
12868,2026-06-17,Apple,Apple Playlist | Vietnam Ơi,Ở nơi bồ câu và quạ sống chung,Dreamwork,41,,,,2026-08-14T03:58:32.127798+00:00
12837,2026-06-17,Zing,BXH NHẠC MỚI,5 Sao,Jombie,58,,,,2026-08-14T03:58:32.127798+00:00
12833,2026-06-17,Zing,BXH NHẠC MỚI,Anh 2,Jombie,45,,,,2026-08-14T03:58:32.127798+00:00
12832,2026-06-17,Zing,BXH NHẠC MỚI,"Anh Nợ Em (Original Soundtrack From ""Ốc Mượn Hồn"")",Lâm Bảo Ngọc & Nguyen Van Chung,44,,,,2026-08-14T03:58:32.127798+00:00
12829,2026-06-17,Zing,BXH NHẠC MỚI,Bây Giờ Tháng Mấy x Lệ Đá,Thiên Minh,33,,,,2026-08-14T03:58:32.127798+00:00
12827,2026-06-17,Zing,BXH NHẠC MỚI,Chuyện Của Nó,Jombie,17,,,,2026-08-14T03:58:32.127798+00:00
12843,2026-06-17,Zing,BXH NHẠC MỚI,Chúc Phúc Cho Em,Minh Vương M4U & H2O Music,82,,,,2026-08-14T03:58:32.127798+00:00
12824,2026-06-17,Zing,BXH NHẠC MỚI,Chế Độ Cũ,Jombie,8,,,,2026-08-14T03:58:32.127798+00:00
12835,2026-06-17,Zing,BXH NHẠC MỚI,Chống Quỷ,Jombie feat. Anh Rồng,53,,,,2026-08-14T03:58:32.127798+00:00
12828,2026-06-17,Zing,BXH NHẠC MỚI,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,23,,,,2026-08-14T03:58:32.127798+00:00
12826,2026-06-17,Zing,BXH NHẠC MỚI,Em Vá Đời Anh,Đặng Thiên Chí,14,,,,2026-08-14T03:58:32.127798+00:00
12845,2026-06-17,Zing,BXH NHẠC MỚI,Em Vá Đời Anh (Lo-Fi),"Đặng Thiên Chí, WM",97,,,,2026-08-14T03:58:32.127798+00:00
12841,2026-06-17,Zing,BXH NHẠC MỚI,Em Vá Đời Anh (WM Remix),"Đặng Thiên Chí, WM",73,,,,2026-08-14T03:58:32.127798+00:00
12834,2026-06-17,Zing,BXH NHẠC MỚI,Hơn 30 Rồi,Jombie feat. Bean,47,,,,2026-08-14T03:58:32.127798+00:00
12838,2026-06-17,Zing,BXH NHẠC MỚI,Hết Số,Jombie,60,,,,2026-08-14T03:58:32.127798+00:00
12844,2026-06-17,Zing,BXH NHẠC MỚI,Lễ Tân Hôn,Võ Lê Mi,96,,,,2026-08-14T03:58:32.127798+00:00
12830,2026-06-17,Zing,BXH NHẠC MỚI,Mối Quan Hệ Vụng Về,"Lý Tuấn Kiệt, Lê Thu Thảo, HTM",39,,,,2026-08-14T03:58:32.127798+00:00
12840,2026-06-17,Zing,BXH NHẠC MỚI,Mối Tình Bất Hạnh,Đặng Khánh,72,,,,2026-08-14T03:58:32.127798+00:00
12839,2026-06-17,Zing,BXH NHẠC MỚI,Một Người Như Ý,Gold MK,69,,,,2026-08-14T03:58:32.127798+00:00
12831,2026-06-17,Zing,BXH NHẠC MỚI,Ngàn Con Sóng,Jombie feat. EOAYCI,42,,,,2026-08-14T03:58:32.127798+00:00
12842,2026-06-17,Zing,BXH NHẠC MỚI,Níu Kéo Để Được Gì,Akira Phan,81,,,,2026-08-14T03:58:32.127798+00:00
12836,2026-06-17,Zing,BXH NHẠC MỚI,Phi Vụ,Jombie feat. Sakhar & SinKra,56,,,,2026-08-14T03:58:32.127798+00:00
12825,2026-06-17,Zing,BXH NHẠC MỚI,Thiệp Hồng Chung Tên,Út Nhị Mino feat. Hào JK,13,,,,2026-08-14T03:58:32.127798+00:00
12849,2026-06-17,Spotify,DAILY TOP SONG,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,46,,,,2026-08-14T03:58:32.127798+00:00
12850,2026-06-17,Spotify,DAILY TOP SONG,Sau Này Em Cưới Ai Rồi (Zeko Remix),Kiều Chi & Zeko Remix,174,,,,2026-08-14T03:58:32.127798+00:00
12917,2026-06-17,Instagram,INSTAGRAM| TRENDING AUDIO,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,7,,,,2026-08-14T03:58:32.127798+00:00
12856,2026-06-17,Spotify,LOCAL PULSE - HANOI,Biệt Khúc,Tùng,99,,,,2026-08-14T03:58:32.127798+00:00
12854,2026-06-17,Spotify,LOCAL PULSE - HANOI,"Có Công Mài ""Sắc""",Ngô Lan Hương,49,,,,2026-08-14T03:58:32.127798+00:00
12852,2026-06-17,Spotify,LOCAL PULSE - HANOI,"Có Công Mài ""Sắc"" (Drill Mix)",Hades & Ngô Lan Hương,21,,,,2026-08-14T03:58:32.127798+00:00
12853,2026-06-17,Spotify,LOCAL PULSE - HANOI,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",37,,,,2026-08-14T03:58:32.127798+00:00
12851,2026-06-17,Spotify,LOCAL PULSE - HANOI,Sau Này Em Cưới Ai Rồi (Zeko Remix),Kiều Chi & Zeko Remix,4,,,,2026-08-14T03:58:32.127798+00:00
12855,2026-06-17,Spotify,LOCAL PULSE - HANOI,Vô Giá,Minh Vương M4U & H2O Music,65,,,,2026-08-14T03:58:32.127798+00:00
12861,2026-06-17,Spotify,LOCAL PULSE - HOCHIMINH CITY,"Anh Nợ Em (Original Soundtrack From ""Ốc Mượn Hồn"")",Lâm Bảo Ngọc & Nguyen Van Chung,91,,,,2026-08-14T03:58:32.127798+00:00
12858,2026-06-17,Spotify,LOCAL PULSE - HOCHIMINH CITY,Biệt Khúc,Tùng,31,,,,2026-08-14T03:58:32.127798+00:00
12860,2026-06-17,Spotify,LOCAL PULSE - HOCHIMINH CITY,"Có Công Mài ""Sắc""",Ngô Lan Hương,70,,,,2026-08-14T03:58:32.127798+00:00
12859,2026-06-17,Spotify,LOCAL PULSE - HOCHIMINH CITY,"Có Công Mài ""Sắc"" (Drill Mix)",Hades & Ngô Lan Hương,48,,,,2026-08-14T03:58:32.127798+00:00
12862,2026-06-17,Spotify,LOCAL PULSE - HOCHIMINH CITY,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",95,,,,2026-08-14T03:58:32.127798+00:00
